source_archive,source_path,source_sha256,classification,current_repository_equivalent,proposed_destination,action,conflict_status,reason,dependencies,validation,rollback,approval_needed,decision_id,resolution_status,transition_phase
AZPR-autonomous-execution-primed-draft-v10.1.zip,assessment-inputs/v7-final-security-consultation/AZPR-v7-finalized-security-scorecard.json,9fc91399c3ee4e7ccd5ae25e9e376a3f14a35946a34825703f9b4843e91422e5,HISTORICAL_ONLY,,,QUARANTINE,NONE,Historical or provenance material remains in the frozen archive; no active repository destination is needed.,none,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,assessment-inputs/v7-final-security-consultation/AZPR-v7-finalized-security-verification-summary.json,0a32b6739aacdc052a06fec5840649096cf2248d840a5a01987130f1f948dfd7,HISTORICAL_ONLY,,,QUARANTINE,NONE,Historical or provenance material remains in the frozen archive; no active repository destination is needed.,none,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,evidence/source-development/v10-blocker-tests.stdout.txt,e8a83e2e2d594676d5fea342d7268fe0a5b418cd804b31afd444d618afce11db,VERIFICATION_ONLY,,,DEFER,NONE,Use only from the isolated extraction for verification; do not add to the application repository without approval.,human-approved mapping if later integrated,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,evidence/source-development/v10-precuration-release-test-results.json,eaad3a5f4c2be21e714f7e155d5bf712468c2b22d2f0da47e1bfe4e79e35649e,VERIFICATION_ONLY,,,DEFER,NONE,Use only from the isolated extraction for verification; do not add to the application repository without approval.,human-approved mapping if later integrated,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,evidence/source-development/v9-baseline-manifest-verification.json,483825095a3eadc65d72e04252bfb2024be870750811d9888c9b8d966e71e903,VERIFICATION_ONLY,,,DEFER,NONE,Use only from the isolated extraction for verification; do not add to the application repository without approval.,human-approved mapping if later integrated,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,evidence/source-development/v9-independent-reproduction.json,792c98ca15d91c9b139acde40c1eb51b19836f979df65718aea2451089a240d8,VERIFICATION_ONLY,,,DEFER,NONE,Use only from the isolated extraction for verification; do not add to the application repository without approval.,human-approved mapping if later integrated,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,evidence/source-development/v9-nonroot-verifier-reproduction.stderr.txt,b5e1c5a9dde2b64a4fa0f4cefa467acd74e64fa9920f1ed8775115ed510b8403,VERIFICATION_ONLY,,,DEFER,NONE,Use only from the isolated extraction for verification; do not add to the application repository without approval.,human-approved mapping if later integrated,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,external-capability-runner/capability_runner.py,01fde7e1211fb2e3b50a10a8fb4a1351a1823544811f9d1f4d99a0e189b12a12,OPERATOR_TOOL,,,DEFER,NONE,Dormant external candidate; no repository destination or execution authority until separate host qualification and cutover approval.,ADR-0009 H2/H3 gates; approved external trust boundary,source-only verification; never execute privileged/install paths in this task,No repository write; remove only task-created extraction after preserving reports.,NO,MAP-EXTERNAL-CONTROLLER,READY_FOR_APPROVAL,H2_EXTERNAL_QUALIFICATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,external-capability-runner/mock_noop_adapter.py,24cdd3577385bbbe267b9f6408a430c2fba8c096991862aa0d74c770cd25637c,OPERATOR_TOOL,,,DEFER,NONE,Dormant external candidate; no repository destination or execution authority until separate host qualification and cutover approval.,ADR-0009 H2/H3 gates; approved external trust boundary,source-only verification; never execute privileged/install paths in this task,No repository write; remove only task-created extraction after preserving reports.,NO,MAP-EXTERNAL-CONTROLLER,READY_FOR_APPROVAL,H2_EXTERNAL_QUALIFICATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,external-capability-runner/process_gate.py,01b75328aa61c4d8e33e054c82d5d0bae03e1b1ce8b9c9b00b46c200727112fe,OPERATOR_TOOL,,,DEFER,NONE,Dormant external candidate; no repository destination or execution authority until separate host qualification and cutover approval.,ADR-0009 H2/H3 gates; approved external trust boundary,source-only verification; never execute privileged/install paths in this task,No repository write; remove only task-created extraction after preserving reports.,NO,MAP-EXTERNAL-CONTROLLER,READY_FOR_APPROVAL,H2_EXTERNAL_QUALIFICATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,external-capability-runner/secure_runtime.py,acb3516492d1431804d3acfc3efdb12892ab02b24c6aa42ead02c007b56b58cd,OPERATOR_TOOL,,,DEFER,NONE,Dormant external candidate; no repository destination or execution authority until separate host qualification and cutover approval.,ADR-0009 H2/H3 gates; approved external trust boundary,source-only verification; never execute privileged/install paths in this task,No repository write; remove only task-created extraction after preserving reports.,NO,MAP-EXTERNAL-CONTROLLER,READY_FOR_APPROVAL,H2_EXTERNAL_QUALIFICATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,external-capability-runner/trusted_installation.py,b9af71cdd776cf27020e75373f2d2ff9150b55b36b719f797cf599dcdbc81296,OPERATOR_TOOL,,,DEFER,NONE,Dormant external candidate; no repository destination or execution authority until separate host qualification and cutover approval.,ADR-0009 H2/H3 gates; approved external trust boundary,source-only verification; never execute privileged/install paths in this task,No repository write; remove only task-created extraction after preserving reports.,NO,MAP-EXTERNAL-CONTROLLER,READY_FOR_APPROVAL,H2_EXTERNAL_QUALIFICATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,legacy/v10/frozen-v10-current-documents/CURRENT-DOCUMENT-INDEX.v10.json,d467b12fbe22b7f7a7e8e73cddfa6fe0527836c6dc24dabb6022f300d1e1fd6e,HISTORICAL_ONLY,,,QUARANTINE,NONE,Historical or provenance material remains in the frozen archive; no active repository destination is needed.,none,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,legacy/v10/frozen-v10-current-documents/KNOWN-LIMITATIONS-AND-QUALIFICATION-DEPENDENCIES.md,b45b86072174065cf928563de47ed4bd3974749e3bd95a7e0950c51b0c592d5c,HISTORICAL_ONLY,,,QUARANTINE,NONE,Historical or provenance material remains in the frozen archive; no active repository destination is needed.,none,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,legacy/v10/frozen-v10-current-documents/MAJOR-CHANGES.md,bd08d58b6e4b7293151692cac2001434962825ffbd849ae2b63303ccf0d14a71,HISTORICAL_ONLY,,,QUARANTINE,NONE,Historical or provenance material remains in the frozen archive; no active repository destination is needed.,none,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,legacy/v10/frozen-v10-current-documents/README.md,a6fe0bc2f8d8f79e8f66f95df6a2b114582ae0850313f92537b345d77ca709c8,HISTORICAL_ONLY,,,QUARANTINE,NONE,Historical or provenance material remains in the frozen archive; no active repository destination is needed.,none,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,legacy/v10/frozen-v10-current-documents/REMEDIATION-STATUS.v10.json,944933ac6f882f99b5bff176eeaf024ee08a02abc055fc629100b446e73a66db,HISTORICAL_ONLY,,,QUARANTINE,NONE,Historical or provenance material remains in the frozen archive; no active repository destination is needed.,none,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,legacy/v10/frozen-v10-current-documents/SECURITY-DECISIONS.md,c55abe32dd0f6436f1d163492358d05069094d9b93f9f9d5af3d47af145b94ae,HISTORICAL_ONLY,,,QUARANTINE,NONE,Historical or provenance material remains in the frozen archive; no active repository destination is needed.,none,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,legacy/v10/frozen-v10-current-documents/V10-ADVERSARIAL-MUTATION-SUBSTITUTION-AND-TEST-CATALOG-REPORT.md,fdfee5f7ea4d28252112de3c98ea684b06557ecfc36c7bae43caa9131acd4aad,HISTORICAL_ONLY,,,QUARANTINE,NONE,Historical or provenance material remains in the frozen archive; no active repository destination is needed.,none,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,legacy/v10/frozen-v10-current-documents/V10-AFFECTED-FILES-FUNCTIONS-SCHEMAS-AND-MODIFICATION-BOUNDARIES.md,bf611f32ee436ccd644464c8656de59ce73c5328e1f4f17e29612131b2de8e64,HISTORICAL_ONLY,,,QUARANTINE,NONE,Historical or provenance material remains in the frozen archive; no active repository destination is needed.,none,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,legacy/v10/frozen-v10-current-documents/V10-BOOTSTRAP-ROOT-HARDENING-REPORT.md,fd52e4c58ba61208cf9ae2605f5e75845857a8a1b29171f6704836084f62f58e,HISTORICAL_ONLY,,,QUARANTINE,NONE,Historical or provenance material remains in the frozen archive; no active repository destination is needed.,none,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,legacy/v10/frozen-v10-current-documents/V10-EVIDENCE-DERIVATION-AND-KEY-LIFECYCLE-INTEGRATION-REPORT.md,eeef8afe7a113a21f231016faeb4dc7017d8caaec2aee5a41ae1f049862f0082,HISTORICAL_ONLY,,,QUARANTINE,NONE,Historical or provenance material remains in the frozen archive; no active repository destination is needed.,none,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,legacy/v10/frozen-v10-current-documents/V10-FINDING-CLOSURE-MATRIX.md,04da71194dbe39161a71b279942198a426e98d7644ee63d093ea9653756d1acb,HISTORICAL_ONLY,,,QUARANTINE,NONE,Historical or provenance material remains in the frozen archive; no active repository destination is needed.,none,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,legacy/v10/frozen-v10-current-documents/V10-INSTALLER-TRANSACTION-CONCURRENCY-ROLLBACK-FAULT-REGRESSION-REPORT.md,b3e166c44e271f2db6e1b433a10980a00e908158d7beab928d0aaf89bb7f964f,HISTORICAL_ONLY,,,QUARANTINE,NONE,Historical or provenance material remains in the frozen archive; no active repository destination is needed.,none,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,legacy/v10/frozen-v10-current-documents/V10-NONROOT-RELEASE-VERIFIER-REPORT.md,07153b31db44e554d67060dc87a5088a7b1608d24451acc6b764d4a7d6f565a1,HISTORICAL_ONLY,,,QUARANTINE,NONE,Historical or provenance material remains in the frozen archive; no active repository destination is needed.,none,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,legacy/v10/frozen-v10-current-documents/V10-PROBE-TRUST-ROOT-AND-EXTERNAL-SIGNING-REPORT.md,8fd29c3dc9e5e8e8ccc870911a46cdd76c6eeb4a3f1ff659ad2461f2d5b63160,HISTORICAL_ONLY,,,QUARANTINE,NONE,Historical or provenance material remains in the frozen archive; no active repository destination is needed.,none,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,legacy/v10/frozen-v10-current-documents/V10-QUALIFICATION-ARTIFACT-BINDING-MATRIX.md,114d1f36248226c1b9e6058e6c3993654ca1e6af3bcecec1d152ba7b6ea222a7,HISTORICAL_ONLY,,,QUARANTINE,NONE,Historical or provenance material remains in the frozen archive; no active repository destination is needed.,none,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,legacy/v10/frozen-v10-current-documents/V10-QUALIFICATION-HANDOFF.md,18c8a82f02abc9fa2279fc5d3240df34fc3ab7695c462adcc74dfd1b29a71a5b,HISTORICAL_ONLY,,,QUARANTINE,NONE,Historical or provenance material remains in the frozen archive; no active repository destination is needed.,none,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,legacy/v10/frozen-v10-current-documents/V10-SECURITY-INVARIANTS-AND-ARCHITECTURE.md,989afed1624b95bd903dc86214d1d56652c3071073be39a7d4b8cce1d52ab702,HISTORICAL_ONLY,,,QUARANTINE,NONE,Historical or provenance material remains in the frozen archive; no active repository destination is needed.,none,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
AZPR-autonomous-execution-primed-draft-v10.1.zip,legacy/v10/unsafe-reference-signer/v10_external_signer_reference.py.disabled,50c444a46f4feb8a9a41c75c83f6a2519683494ca972f9f6b708972ca76888e4,HISTORICAL_ONLY,,,QUARANTINE,NONE,Historical or provenance material remains in the frozen archive; no active repository destination is needed.,none,SHA-256 and containing archive manifest,No repository write; remove only task-created extraction after preserving reports.,NO,BASELINE-DISPOSITION,NO_APPROVAL_REQUIRED,H0_PREPARATION
